trade_id,timestamp,symbol,quantity,price,buyer_id,seller_id,trade_status
TRD000254,1/15/2024 9:29:10,INVALID_SYM,1858,268.82999999,BUY2,SEL10,CANCELLED
TRD000255,2024-01-15T17:43:50.000Z,BAC,516,394.38,BUY43,SEL41,EXECUTED
TRD000256,2024-01-15T16:27:55.000Z,GOOGL,825,249.26,BUY3,SEL50,EXECUTED
TRD000257,2024-01-15T15:47:36.000Z,BAC,2142,353.52,BUY20,SEL23,EXECUTED
TRD000258,2024-01-15T15:51:07.000Z,NVDA,2307,340.28,BUY5,SEL45,EXECUTED
TRD000259,2024-01-15T15:22:39.000Z,TSLA,9291,535.73,BUY26,SEL31,CANCELLED
TRD000259,2024-01-15T15:22:39.000Z,TSLA,9291,535.73,BUY26,SEL31,CANCELLED
TRD000260,2024-01-15T19:49:58.000Z,TSLA,7046,489.25,BUY41,SEL26,EXECUTED
TRD000260,2024-01-15T19:49:58.000Z,TSLA,7046,489.25,BUY41,SEL26,EXECUTED
TRD000261,1/15/2024 14:46:56,BAC,1256,482.23,BUY9,SEL40,EXECUTED
TRD000262,2024-01-15T17:00:20.000Z,INVALID_SYM,2466,90.27,BUY8,SEL32,EXECUTED
TRD000263,2024-01-15T14:42:25.000Z,JPM,6913,229.63,BUY17,SEL44,EXECUTED
TRD000264,2024-01-15T20:57:10.000Z,MSFT,7919,353.89999998999997,BUY37,SEL49,EXECUTED
TRD000265,1705344827,NVDA,4258,496.80,BUY5,SEL37,EXECUTED
TRD000266,2024-01-15T15:02:09.000Z,GOOGL,3404,417.25,BUY44,SEL27,CANCELLED
TRD000267,1705336458,INVALID_SYM,1023,116.82,BUY24,SEL22,EXECUTED
TRD000268,1705334240,AMZN,6875,470.91,BUY4,SEL44,EXECUTED
TRD000269,2024-01-15T20:33:57.000Z,GOOGL,4295,82.26,BUY39,SEL11,EXECUTED
TRD000270,2024-01-15T18:19:36.000Z,META,6854,523.42,BUY17,SEL21,EXECUTED
TRD000271,2024-01-15T19:21:20.000Z,AMZN,3075,483.85999999,BUY9,SEL44,EXECUTED
TRD000272,1705342095,AMZN,1842,200.28,BUY15,SEL2,CANCELLED
TRD000273,2024-01-15T16:57:42.000Z,TSLA,4227,210.32,BUY24,SEL35,EXECUTED
TRD000274,1/15/2024 12:51:3,AMZN,3529,287.16,BUY18,SEL3,EXECUTED
TRD000275,2024-01-15T15:14:11.000Z,INVALID_SYM,8304,273.54,BUY34,SEL23,EXECUTED
TRD000276,2024-01-15T17:59:10.000Z,JPM,9623,200.50,BUY20,SEL24,EXECUTED
TRD000277,2024-01-15T19:21:48.000Z,MSFT,2825,187.16,BUY43,SEL33,EXECUTED
TRD000278,2024-01-15T18:15:09.000Z,GOOGL,3397,75.87,BUY37,SEL20,EXECUTED
TRD000279,2024-01-15T16:54:30.000Z,AMZN,351,210.46,BUY17,SEL37,EXECUTED
TRD000280,1/15/2024 11:28:53,INVALID_SYM,1283,213.43,BUY12,SEL17,CANCELLED
TRD000281,1/15/2024 11:56:8,AAPL,6894,509.04,BUY9,SEL43,CANCELLED
TRD000282,2024-01-15T17:34:11.000Z,INVALID_SYM,6498,123.26,BUY21,SEL11,EXECUTED
TRD000283,1705334743,AAPL,2006,381.47,BUY6,SEL25,EXECUTED
TRD000284,1/15/2024 11:33:48,AAPL,5048,323.61,BUY29,SEL32,EXECUTED
TRD000285,2024-01-15T20:58:18.000Z,GOOGL,6323,546.26,BUY3,SEL36,EXECUTED
TRD000286,2024-01-15T14:37:06.000Z,TSLA,2248,439.07,BUY26,SEL9,CANCELLED
TRD000287,2024-01-15T16:45:06.000Z,TSLA,8285,191.26,BUY36,SEL44,EXECUTED
TRD000288,2024-01-15T15:49:24.000Z,BAC,,,BUY40,SEL10,EXECUTED
TRD000289,1705339377,NVDA,5402,341.56,BUY39,SEL25,EXECUTED
TRD000290,1705351265,META,9577,457.41,BUY35,SEL31,EXECUTED
TRD000291,2024-01-15T15:40:55.000Z,AAPL,360,394.99,BUY48,SEL26,EXECUTED
TRD000292,1/15/2024 10:50:20,NVDA,2000,187.07,BUY47,SEL27,EXECUTED
TRD000293,1/15/2024 11:5:57,BAC,2299,101.22,BUY3,SEL21,EXECUTED
TRD000294,2024-01-15T15:30:22.000Z,INVALID_SYM,2109,114.98999999,BUY1,SEL13,EXECUTED
TRD000295,1705350491,INVALID_SYM,126,208.30999999000002,BUY31,SEL16,EXECUTED
TRD000296,2024-01-15T19:40:44.000Z,TSLA,2536,165.35,BUY34,SEL27,EXECUTED
TRD000297,2024-01-15T16:00:02.000Z,AAPL,8829,183.36999999000003,BUY35,SEL47,EXECUTED
TRD000298,1/15/2024 12:15:17,AAPL,5128,504.04,BUY29,SEL35,EXECUTED
TRD000299,2024-01-15T17:56:02.000Z,BAC,7837,413.89999998999997,BUY29,SEL7,EXECUTED
TRD000300,2024-01-15T17:51:51.000Z,BAC,2366,87.20,BUY48,SEL23,EXECUTED
TRD000301,2024-01-15T19:08:15.000Z,GOOGL,103,220.47,BUY27,SEL10,EXECUTED
TRD000302,1705350862,AAPL,1895,168.43,BUY9,SEL32,EXECUTED
TRD000302,1705350862,AAPL,1895,168.43,BUY9,SEL32,EXECUTED
TRD000303,2024-01-15T18:22:29.000Z,BAC,490,486.12,BUY27,SEL11,EXECUTED
TRD000304,2024-01-15T14:46:24.000Z,JPM,421,315.78,BUY39,SEL6,EXECUTED
TRD000305,1705351338,AMZN,1950,311.83,BUY7,SEL33,EXECUTED
TRD000306,2024-01-15T14:48:41.000Z,INVALID_SYM,1563,480.17,BUY30,SEL9,CANCELLED
TRD000307,2024-01-15T17:57:32.000Z,AMZN,1342,250.75,BUY39,SEL1,EXECUTED
TRD000308,1/15/2024 13:40:7,TSLA,5761,194.61,BUY45,SEL29,EXECUTED
TRD000309,2024-01-15T15:57:51.000Z,TSLA,9429,410.47,BUY44,SEL31,CANCELLED
TRD000310,2024-01-15T17:37:01.000Z,INVALID_SYM,10049,52.95,BUY37,SEL37,CANCELLED
TRD000311,2024-01-15T20:33:23.000Z,INVALID_SYM,6871,378.41,BUY50,SEL10,EXECUTED
TRD000312,2024-01-15T20:29:58.000Z,INVALID_SYM,5490,455.13,BUY37,SEL25,EXECUTED
TRD000313,1/15/2024 13:27:36,GOOGL,9422,262.07,BUY5,SEL18,EXECUTED
TRD000313,1/15/2024 13:27:36,GOOGL,9422,262.07,BUY5,SEL18,EXECUTED
TRD000314,2024-01-15T14:19:19.000Z,JPM,4135,171.04,BUY2,SEL30,EXECUTED
TRD000315,2024-01-15T14:26:39.000Z,BAC,9234,,BUY10,SEL40,EXECUTED
TRD000316,2024-01-15T14:00:32.000Z,JPM,5427,270.11,BUY48,SEL14,EXECUTED
TRD000317,2024-01-15T20:38:41.000Z,GOOGL,5823,367.20,BUY10,SEL40,EXECUTED
TRD000318,2024-01-15T14:21:03.000Z,MSFT,5576,70.31,BUY24,SEL11,EXECUTED
TRD000319,2024-01-15T16:44:46.000Z,JPM,9909,181.17,BUY6,SEL10,EXECUTED
TRD000320,2024-01-15T15:16:52.000Z,AAPL,9015,232.78,BUY45,SEL12,EXECUTED
TRD000321,1705349561,AMZN,6664,204.06,BUY15,SEL3,EXECUTED
TRD000322,2024-01-15T19:02:04.000Z,GOOGL,4548,248.97,BUY36,SEL49,EXECUTED
TRD000323,2024-01-15T20:35:50.000Z,MSFT,7065,412.81,BUY7,SEL12,EXECUTED
TRD000324,1705350731,AMZN,3767,75.52,BUY4,SEL22,EXECUTED
TRD000325,2024-01-15T17:25:02.000Z,JPM,4752,140.35,BUY50,SEL29,EXECUTED
TRD000326,1705336404,NVDA,8441,449.85,BUY28,SEL39,EXECUTED
TRD000327,1/15/2024 13:6:39,META,4630,256.28999998999996,BUY21,SEL7,EXECUTED
TRD000328,2024-01-15T20:08:02.000Z,NVDA,5780,494.73,BUY37,SEL31,EXECUTED
TRD000329,2024-01-15T15:58:38.000Z,INVALID_SYM,1070,79.70,BUY22,SEL19,EXECUTED
TRD000330,1705328860,JPM,9061,159.29,BUY27,SEL49,EXECUTED
TRD000331,2024-01-15T14:19:25.000Z,NVDA,5674,129.67,BUY48,SEL2,EXECUTED
TRD000332,2024-01-15T18:22:34.000Z,BAC,3286,116.14,BUY44,SEL22,EXECUTED
TRD000333,2024-01-15T17:03:54.000Z,TSLA,9125,185.09,BUY50,SEL47,EXECUTED
TRD000333,2024-01-15T17:03:54.000Z,TSLA,9125,185.09,BUY50,SEL47,EXECUTED
TRD000334,1705334313,JPM,1725,160.00,BUY47,SEL8,CANCELLED
TRD000335,2024-01-15T19:09:00.000Z,GOOGL,2155,154.24,BUY16,SEL50,EXECUTED
TRD000336,2024-01-15T14:21:53.000Z,INVALID_SYM,2166,377.21,BUY28,SEL44,EXECUTED
TRD000337,1705329935,NVDA,8974,503.41,BUY30,SEL38,EXECUTED
TRD000337,1705329935,NVDA,8974,503.41,BUY30,SEL38,EXECUTED
TRD000338,2024-01-15T20:11:44.000Z,JPM,2809,350.83,BUY13,SEL30,EXECUTED
TRD000339,2024-01-15T18:40:01.000Z,NVDA,966,262.21,BUY21,SEL1,CANCELLED
TRD000340,1705339414,GOOGL,2543,286.12,BUY40,SEL45,EXECUTED
TRD000341,1705352146,MSFT,7924,190.99,BUY15,SEL25,EXECUTED
TRD000342,1/15/2024 14:16:56,NVDA,8176,363.22,BUY28,SEL29,EXECUTED
TRD000342,1/15/2024 14:16:56,NVDA,8176,363.22,BUY28,SEL29,EXECUTED
TRD000343,2024-01-15T14:28:50.000Z,AAPL,6272,274.00,BUY32,SEL47,EXECUTED
TRD000344,1/15/2024 15:45:43,BAC,4968,102.25,BUY35,SEL19,EXECUTED
TRD000345,2024-01-15T17:40:53.000Z,MSFT,8882,189.70999999,BUY16,SEL3,EXECUTED
TRD000346,1705346452,AAPL,8960,420.51,BUY15,SEL15,EXECUTED
TRD000347,1/15/2024 9:13:43,BAC,1658,77.78999999,BUY5,SEL4,EXECUTED
TRD000347,1/15/2024 9:13:43,BAC,1658,77.78999999,BUY5,SEL4,EXECUTED
TRD000348,2024-01-15T20:08:32.000Z,META,248,217.93,BUY3,SEL26,EXECUTED
TRD000349,1705350334,NVDA,4801,265.41,BUY37,SEL45,CANCELLED
TRD000349,1705350334,NVDA,4801,265.41,BUY37,SEL45,CANCELLED
TRD000350,2024-01-15T18:09:04.000Z,AMZN,6514,,BUY35,SEL19,EXECUTED
TRD000351,2024-01-15T15:29:58.000Z,NVDA,3027,295.21,BUY32,SEL2,EXECUTED
TRD000352,2024-01-15T16:16:16.000Z,BAC,3550,501.63,BUY13,SEL11,CANCELLED
TRD000352,2024-01-15T16:16:16.000Z,BAC,3550,501.63,BUY13,SEL11,CANCELLED
TRD000353,2024-01-15T17:59:45.000Z,AMZN,4890,373.44999999,BUY31,SEL36,CANCELLED
TRD000354,2024-01-15T15:35:14.000Z,TSLA,6871,100.23,BUY39,SEL3,EXECUTED
TRD000355,2024-01-15T19:35:52.000Z,MSFT,5788,515.92,BUY46,SEL18,EXECUTED
TRD000356,1/15/2024 12:23:47,AMZN,5401,157.52,BUY20,SEL43,EXECUTED
TRD000357,2024-01-15T19:41:57.000Z,AAPL,2466,282.24999999,BUY20,SEL26,EXECUTED
TRD000358,2024-01-15T17:20:48.000Z,JPM,7197,433.58,BUY29,SEL38,CANCELLED
TRD000359,2024-01-15T20:44:38.000Z,JPM,1008,288.20,BUY17,SEL13,CANCELLED
TRD000360,1/15/2024 11:2:29,JPM,9222,277.85999999,BUY30,SEL25,EXECUTED
TRD000360,1/15/2024 11:2:29,JPM,9222,277.85999999,BUY30,SEL25,EXECUTED
TRD000361,2024-01-15T14:09:45.000Z,AAPL,7935,175.79,BUY9,SEL1,CANCELLED
TRD000362,1/15/2024 12:40:45,MSFT,,,BUY2,SEL26,CANCELLED
TRD000363,2024-01-15T14:42:39.000Z,NVDA,486,202.56,BUY38,SEL6,EXECUTED
TRD000364,2024-01-15T19:38:15.000Z,TSLA,7269,225.84999999000001,BUY9,SEL38,EXECUTED
TRD000365,2024-01-15T14:58:42.000Z,MSFT,5620,329.65,BUY41,SEL19,EXECUTED
TRD000366,2024-01-15T16:32:37.000Z,AAPL,9411,501.24999999,BUY20,SEL43,CANCELLED
TRD000367,2024-01-15T16:19:51.000Z,AAPL,8369,,BUY37,SEL7,EXECUTED
TRD000368,2024-01-15T14:53:23.000Z,GOOGL,6102,526.71999999,BUY44,SEL19,EXECUTED
TRD000369,2024-01-15T18:42:21.000Z,AAPL,6902,109.75,BUY46,SEL31,EXECUTED
TRD000370,1705332103,BAC,1678,135.58,BUY33,SEL40,EXECUTED
TRD000371,2024-01-15T20:30:05.000Z,GOOGL,9557,64.51,BUY8,SEL32,EXECUTED
TRD000372,2024-01-15T14:12:44.000Z,INVALID_SYM,5803,183.14,BUY35,SEL13,EXECUTED
TRD000373,2024-01-15T20:54:32.000Z,AMZN,9349,419.60,BUY25,SEL24,EXECUTED
TRD000374,2024-01-15T14:05:00.000Z,BAC,5083,470.18,BUY4,SEL38,EXECUTED
TRD000375,1/15/2024 14:47:53,JPM,2345,339.18,BUY44,SEL50,CANCELLED
TRD000376,2024-01-15T18:22:57.000Z,BAC,9549,105.08,BUY33,SEL5,CANCELLED
TRD000377,1/15/2024 11:26:37,TSLA,4868,236.48,BUY10,SEL42,EXECUTED
TRD000378,2024-01-15T17:17:40.000Z,TSLA,1003,411.22,BUY22,SEL44,CANCELLED
TRD000379,2024-01-15T15:23:15.000Z,AAPL,1888,526.41,BUY24,SEL7,EXECUTED
TRD000380,2024-01-15T15:32:09.000Z,BAC,4898,195.53,BUY6,SEL5,EXECUTED
TRD000381,2024-01-15T14:01:12.000Z,GOOGL,8884,387.19,BUY1,SEL48,EXECUTED
TRD000382,2024-01-15T19:50:58.000Z,AAPL,8063,456.23,BUY39,SEL7,EXECUTED
TRD000383,2024-01-15T14:47:16.000Z,JPM,6368,248.05,BUY25,SEL3,EXECUTED
TRD000383,2024-01-15T14:47:16.000Z,JPM,6368,248.05,BUY25,SEL3,EXECUTED
TRD000384,2024-01-15T15:18:58.000Z,AMZN,6448,541.77,BUY32,SEL38,EXECUTED
TRD000385,2024-01-15T19:00:27.000Z,NVDA,8490,500.38,BUY41,SEL33,EXECUTED
TRD000386,2024-01-15T16:55:41.000Z,MSFT,4594,497.80,BUY21,SEL40,EXECUTED
TRD000387,2024-01-15T19:04:53.000Z,BAC,5409,455.95,BUY45,SEL8,EXECUTED
TRD000388,1/15/2024 13:31:24,BAC,475,369.06,BUY32,SEL23,CANCELLED
TRD000389,2024-01-15T18:25:56.000Z,MSFT,5728,294.76,BUY31,SEL11,EXECUTED
TRD000390,1/15/2024 10:55:7,MSFT,5146,468.32,BUY5,SEL18,EXECUTED
TRD000391,1/15/2024 14:42:31,INVALID_SYM,4509,137.54,BUY5,SEL28,EXECUTED
TRD000392,2024-01-15T16:17:09.000Z,BAC,9969,175.35,BUY42,SEL33,EXECUTED
TRD000392,2024-01-15T16:17:09.000Z,BAC,9969,175.35,BUY42,SEL33,EXECUTED
TRD000393,2024-01-15T19:54:53.000Z,META,2469,392.58,BUY30,SEL33,EXECUTED
TRD000394,2024-01-15T16:15:27.000Z,AMZN,6231,335.11,BUY3,SEL15,EXECUTED
TRD000395,2024-01-15T15:27:27.000Z,NVDA,4072,437.51,BUY49,SEL43,EXECUTED
TRD000395,2024-01-15T15:27:27.000Z,NVDA,4072,437.51,BUY49,SEL43,EXECUTED
TRD000396,2024-01-15T15:17:27.000Z,BAC,241,395.29,BUY2,SEL8,CANCELLED
TRD000397,2024-01-15T14:39:27.000Z,BAC,1496,109.47,BUY50,SEL3,EXECUTED
TRD000397,2024-01-15T14:39:27.000Z,BAC,1496,109.47,BUY50,SEL3,EXECUTED
TRD000398,1705337481,AAPL,5034,196.51,BUY25,SEL9,EXECUTED
TRD000399,1/15/2024 14:12:34,META,7263,279.51,BUY23,SEL32,EXECUTED
TRD000400,2024-01-15T17:36:30.000Z,NVDA,5393,521.15,BUY5,SEL18,EXECUTED
TRD000401,1705333734,AAPL,5038,511.57,BUY44,SEL44,EXECUTED
TRD000402,1/15/2024 15:15:27,NVDA,590,486.13,BUY36,SEL32,CANCELLED
TRD000403,2024-01-15T18:32:06.000Z,JPM,2195,267.81,BUY41,SEL41,EXECUTED
TRD000404,2024-01-15T15:53:21.000Z,META,9305,359.76,BUY22,SEL11,EXECUTED
TRD000405,2024-01-15T19:11:20.000Z,MSFT,6905,137.55999999000002,BUY16,SEL16,CANCELLED
TRD000406,1705331591,TSLA,5734,351.06999999,BUY32,SEL48,EXECUTED
TRD000407,2024-01-15T19:40:30.000Z,NVDA,4332,167.51,BUY7,SEL21,EXECUTED
TRD000408,1/15/2024 12:3:46,INVALID_SYM,4146,315.19,BUY7,SEL50,EXECUTED
TRD000409,2024-01-15T15:44:31.000Z,JPM,5071,85.62,BUY45,SEL35,EXECUTED
TRD000410,2024-01-15T16:29:04.000Z,META,9756,253.69,BUY34,SEL46,CANCELLED
TRD000411,2024-01-15T18:38:56.000Z,JPM,1448,65.45,BUY31,SEL1,EXECUTED
TRD000412,1/15/2024 12:20:43,MSFT,9473,238.56,BUY5,SEL27,EXECUTED
TRD000413,2024-01-15T14:09:24.000Z,INVALID_SYM,1354,500.81,BUY5,SEL38,EXECUTED
TRD000414,2024-01-15T18:14:22.000Z,TSLA,3003,276.52,BUY6,SEL26,EXECUTED
TRD000415,2024-01-15T19:55:56.000Z,GOOGL,5683,331.61,BUY12,SEL36,EXECUTED
TRD000416,1/15/2024 10:42:14,AAPL,358,432.22,BUY7,SEL48,EXECUTED
TRD000417,2024-01-15T14:11:54.000Z,AAPL,4783,457.89999998999997,BUY39,SEL42,EXECUTED
TRD000418,2024-01-15T15:17:21.000Z,MSFT,2915,374.87,BUY25,SEL37,EXECUTED
TRD000419,1/15/2024 12:44:39,GOOGL,8955,284.58,BUY39,SEL30,EXECUTED
TRD000420,2024-01-15T14:14:03.000Z,NVDA,7160,464.42999999,BUY3,SEL36,EXECUTED
TRD000421,1705347136,BAC,8526,209.17,BUY42,SEL49,EXECUTED
TRD000421,1705347136,BAC,8526,209.17,BUY42,SEL49,EXECUTED
TRD000422,2024-01-15T16:22:55.000Z,JPM,3806,321.76,BUY50,SEL8,EXECUTED
TRD000423,1/15/2024 13:19:0,GOOGL,9795,435.13,BUY45,SEL39,EXECUTED
TRD000424,1705341735,AAPL,7164,478.59,BUY12,SEL8,CANCELLED
TRD000425,1/15/2024 12:40:29,NVDA,6802,73.30999999,BUY19,SEL37,EXECUTED
TRD000426,1/15/2024 9:19:35,AAPL,6572,432.99,BUY24,SEL3,CANCELLED
TRD000427,2024-01-15T20:42:58.000Z,TSLA,8480,516.11999999,BUY49,SEL2,EXECUTED
TRD000427,2024-01-15T20:42:58.000Z,TSLA,8480,516.11999999,BUY49,SEL2,EXECUTED
TRD000428,1705328839,TSLA,6709,85.46,BUY44,SEL37,EXECUTED
TRD000428,1705328839,TSLA,6709,85.46,BUY44,SEL37,EXECUTED
TRD000429,2024-01-15T15:29:09.000Z,NVDA,7699,324.51,BUY34,SEL18,EXECUTED
TRD000430,1/15/2024 13:0:43,NVDA,9925,466.33,BUY44,SEL11,EXECUTED
TRD000431,1/15/2024 13:40:4,TSLA,1797,89.29,BUY34,SEL21,EXECUTED
TRD000432,2024-01-15T19:26:14.000Z,BAC,9115,369.62,BUY27,SEL37,EXECUTED
TRD000433,1/15/2024 10:24:39,INVALID_SYM,6310,477.65,BUY6,SEL21,CANCELLED
TRD000434,1705342604,MSFT,5235,324.40,BUY28,SEL38,EXECUTED
TRD000435,2024-01-15T17:31:12.000Z,GOOGL,4907,143.23,BUY15,SEL45,EXECUTED
TRD000436,2024-01-15T14:21:30.000Z,JPM,354,327.84,BUY24,SEL36,EXECUTED
TRD000437,1705346984,MSFT,6435,543.27999999,BUY49,SEL24,EXECUTED
TRD000438,1/15/2024 15:28:49,TSLA,554,286.57,BUY18,SEL4,EXECUTED
TRD000439,1/15/2024 15:17:47,NVDA,9293,133.27,BUY42,SEL16,EXECUTED
TRD000440,1/15/2024 13:16:24,INVALID_SYM,775,251.10,BUY6,SEL29,EXECUTED
TRD000440,1/15/2024 13:16:24,INVALID_SYM,775,251.10,BUY6,SEL29,EXECUTED
TRD000441,2024-01-15T14:02:28.000Z,MSFT,4066,374.57,BUY36,SEL7,EXECUTED
TRD000442,1705338675,NVDA,774,460.98,BUY44,SEL5,EXECUTED
TRD000443,2024-01-15T17:22:01.000Z,JPM,3087,,BUY19,SEL17,CANCELLED
TRD000444,1/15/2024 13:44:51,BAC,1448,344.79,BUY12,SEL17,EXECUTED
TRD000445,2024-01-15T19:39:40.000Z,JPM,4667,387.91,BUY13,SEL16,EXECUTED
TRD000446,2024-01-15T16:06:46.000Z,NVDA,9776,505.14,BUY7,SEL34,CANCELLED
TRD000447,2024-01-15T14:57:52.000Z,META,9676,363.43,BUY7,SEL13,EXECUTED
TRD000448,1705341734,MSFT,8952,405.62,BUY30,SEL22,EXECUTED
TRD000449,2024-01-15T20:54:43.000Z,META,8093,121.03999999,BUY1,SEL36,EXECUTED
TRD000449,2024-01-15T20:54:43.000Z,META,8093,121.03999999,BUY1,SEL36,EXECUTED
TRD000450,2024-01-15T20:04:28.000Z,MSFT,8410,119.71,BUY33,SEL18,EXECUTED
TRD000451,1705337558,INVALID_SYM,7777,393.92,BUY22,SEL41,CANCELLED
TRD000452,1/15/2024 15:59:0,BAC,8933,188.86,BUY15,SEL47,EXECUTED
TRD000453,1/15/2024 12:43:21,TSLA,3693,547.02,BUY40,SEL49,EXECUTED
TRD000454,1/15/2024 10:46:35,BAC,9947,387.38,BUY31,SEL44,EXECUTED
TRD000454,1/15/2024 10:46:35,BAC,9947,387.38,BUY31,SEL44,EXECUTED
TRD000455,2024-01-15T17:49:03.000Z,MSFT,1780,388.31,BUY44,SEL45,EXECUTED
TRD000456,1/15/2024 9:42:15,BAC,,,BUY36,SEL37,EXECUTED
TRD000457,2024-01-15T17:40:18.000Z,TSLA,2247,439.05,BUY24,SEL24,EXECUTED
TRD000458,2024-01-15T14:20:49.000Z,NVDA,1607,424.85,BUY13,SEL19,EXECUTED
TRD000459,2024-01-15T20:27:23.000Z,TSLA,7982,119.47,BUY17,SEL4,EXECUTED
TRD000460,2024-01-15T15:21:56.000Z,META,4513,429.17,BUY38,SEL41,CANCELLED
TRD000461,1/15/2024 10:56:41,NVDA,3381,205.23,BUY20,SEL50,EXECUTED
TRD000462,1/15/2024 9:16:2,GOOGL,4171,219.73,BUY49,SEL34,EXECUTED
TRD000463,2024-01-15T19:29:55.000Z,NVDA,6556,121.63999998999999,BUY42,SEL40,EXECUTED
TRD000464,1/15/2024 10:34:32,BAC,787,328.73,BUY18,SEL11,EXECUTED
TRD000465,1/15/2024 15:30:11,JPM,559,251.67,BUY22,SEL41,EXECUTED
TRD000466,2024-01-15T20:32:00.000Z,NVDA,7798,89.91,BUY22,SEL28,EXECUTED
TRD000467,1/15/2024 9:6:43,INVALID_SYM,2492,502.45,BUY22,SEL18,EXECUTED
TRD000467,1/15/2024 9:6:43,INVALID_SYM,2492,502.45,BUY22,SEL18,EXECUTED
TRD000468,2024-01-15T14:19:52.000Z,AAPL,936,266.38,BUY19,SEL46,EXECUTED
TRD000469,1705346785,META,3686,474.68,BUY6,SEL1,EXECUTED
TRD000470,2024-01-15T20:33:00.000Z,INVALID_SYM,8522,303.30,BUY13,SEL13,EXECUTED
TRD000471,2024-01-15T17:54:39.000Z,AMZN,7681,197.98,BUY26,SEL22,EXECUTED
TRD000472,2024-01-15T15:23:03.000Z,NVDA,7800,196.68,BUY18,SEL8,EXECUTED
TRD000473,2024-01-15T19:06:55.000Z,AMZN,721,170.18,BUY18,SEL31,CANCELLED
TRD000474,2024-01-15T18:29:17.000Z,AMZN,,,BUY11,SEL43,EXECUTED
TRD000475,1/15/2024 11:9:15,NVDA,8049,100.26,BUY3,SEL42,EXECUTED
TRD000476,1705333845,NVDA,8402,216.51,BUY17,SEL10,EXECUTED
TRD000477,2024-01-15T14:14:07.000Z,TSLA,3109,532.32,BUY32,SEL38,CANCELLED
TRD000478,1/15/2024 12:29:41,GOOGL,5938,179.45,BUY4,SEL29,EXECUTED
TRD000479,1705328926,BAC,4030,267.93,BUY9,SEL43,EXECUTED
TRD000480,2024-01-15T19:33:49.000Z,GOOGL,8836,521.09,BUY9,SEL9,EXECUTED
TRD000481,2024-01-15T17:26:06.000Z,AMZN,5863,467.54,BUY29,SEL15,EXECUTED
TRD000482,2024-01-15T16:56:33.000Z,BAC,1139,221.57,BUY5,SEL41,EXECUTED
TRD000483,2024-01-15T18:05:50.000Z,TSLA,9477,477.42,BUY45,SEL17,EXECUTED
TRD000484,2024-01-15T14:02:33.000Z,META,4832,145.11,BUY48,SEL50,EXECUTED
TRD000485,2024-01-15T17:15:08.000Z,META,1037,514.99,BUY10,SEL49,EXECUTED
TRD000485,2024-01-15T17:15:08.000Z,META,1037,514.99,BUY10,SEL49,EXECUTED
TRD000486,1/15/2024 12:49:19,TSLA,4535,381.39,BUY34,SEL8,EXECUTED
TRD000487,1705340534,MSFT,1627,423.47,BUY35,SEL46,CANCELLED
TRD000488,1/15/2024 10:16:30,INVALID_SYM,9095,387.17999999,BUY8,SEL4,EXECUTED
TRD000489,2024-01-15T14:23:05.000Z,BAC,3192,381.07,BUY14,SEL39,CANCELLED
TRD000489,2024-01-15T14:23:05.000Z,BAC,3192,381.07,BUY14,SEL39,CANCELLED
TRD000490,2024-01-15T17:53:17.000Z,JPM,6720,134.83,BUY18,SEL5,EXECUTED
TRD000491,2024-01-15T20:37:27.000Z,JPM,7580,522.50,BUY34,SEL14,EXECUTED
TRD000492,2024-01-15T18:43:06.000Z,GOOGL,548,59.20,BUY17,SEL36,EXECUTED
TRD000493,1705341844,MSFT,8383,326.92,BUY29,SEL1,EXECUTED
TRD000494,2024-01-15T15:08:48.000Z,JPM,7132,465.52,BUY1,SEL45,EXECUTED
TRD000495,1/15/2024 11:22:59,BAC,7118,141.95,BUY27,SEL27,EXECUTED
TRD000495,1/15/2024 11:22:59,BAC,7118,141.95,BUY27,SEL27,EXECUTED
TRD000496,2024-01-15T19:28:56.000Z,AMZN,6198,246.01,BUY15,SEL15,EXECUTED
TRD000497,1/15/2024 14:40:59,META,1168,295.31,BUY26,SEL23,EXECUTED
TRD000498,1/15/2024 14:36:25,MSFT,124,436.76,BUY44,SEL24,EXECUTED
TRD000499,2024-01-15T17:44:58.000Z,GOOGL,,,BUY5,SEL16,EXECUTED
TRD000499,2024-01-15T17:44:58.000Z,GOOGL,,,BUY5,SEL16,EXECUTED
TRD000500,2024-01-15T19:43:37.000Z,BAC,9060,225.84,BUY15,SEL18,CANCELLED
TRD000501,2024-01-15T19:29:38.000Z,GOOGL,3494,427.09,BUY16,SEL29,EXECUTED
TRD000502,1/15/2024 9:21:15,BAC,5490,395.64,BUY24,SEL15,EXECUTED
TRD000503,2024-01-15T17:14:03.000Z,AMZN,590,235.98,BUY34,SEL19,EXECUTED
TRD000504,2024-01-15T19:38:38.000Z,AMZN,236,424.48999999,BUY49,SEL28,EXECUTED
TRD000505,1705348120,AAPL,5172,310.96,BUY41,SEL34,EXECUTED
TRD000506,2024-01-15T15:59:31.000Z,MSFT,1225,108.89,BUY14,SEL43,EXECUTED
TRD000507,1705338719,MSFT,4580,89.49,BUY18,SEL44,EXECUTED
TRD000508,2024-01-15T18:54:43.000Z,AMZN,6432,139.39,BUY41,SEL9,EXECUTED
TRD000508,2024-01-15T18:54:43.000Z,AMZN,6432,139.39,BUY41,SEL9,EXECUTED
TRD000509,2024-01-15T15:02:14.000Z,AAPL,7618,478.57,BUY23,SEL1,EXECUTED
