external_ref_id,our_trade_id,timestamp,symbol,quantity,price,counterparty_id
EXT000310,TRD000457,2024-01-15T18:11:00.000Z,TSLA,6167,192.39999999,CP18
EXT000311,TRD000459,2024-01-15T15:53:00.000Z,JPM,3095,342.81,CP1
EXT000312,TRD000463,2024-01-15T14:23:00.000Z,GOOGL,4006,458.16,CP20
EXT000313,TRD000464,2024-01-15T15:16:00.000Z,META,9615,394.30,CP1
EXT000314,TRD000465,2024-01-15T15:33:00.000Z,TSLA,9304,421.04,CP7
EXT000315,TRD000467,2024-01-15T16:36:00.000Z,GOOGL,9806,167.24,CP14
EXT000316,TRD000468,2024-01-15T18:22:00.000Z,NVDA,8362,310.83,CP7
EXT000317,TRD000469,2024-01-15T15:01:00.000Z,JPM,5450,486.81,CP16
EXT000318,TRD000470,2024-01-15T14:50:00.000Z,NVDA,2191,506.66,CP2
EXT000319,TRD000472,2024-01-15T17:05:00.000Z,AMZN,4284,286.42,CP4
EXT000320,TRD000473,2024-01-15T20:12:00.000Z,TSLA,3473,478.95,CP1
EXT000321,TRD000474,2024-01-15T20:48:00.000Z,BAC,4442,532.53,CP6
EXT000322,TRD000475,2024-01-15T19:01:00.000Z,META,200,232.43999999000002,CP6
EXT000323,TRD000476,2024-01-15T15:31:00.000Z,META,3900,83.26999999,CP5
EXT000324,TRD000477,2024-01-15T17:42:00.000Z,INVALID_SYM,4865,417.29,CP8
EXT000325,TRD000478,2024-01-15T16:18:00.000Z,AAPL,4463,468.07,CP14
EXT000326,TRD000480,2024-01-15T15:02:00.000Z,GOOGL,4599,547.38,CP6
EXT000327,TRD000482,2024-01-15T20:10:00.000Z,NVDA,3914,506.93,CP4
EXT000328,TRD000483,2024-01-15T19:31:00.000Z,MSFT,2153,163.52,CP14
EXT000329,TRD000485,2024-01-15T15:49:00.000Z,AAPL,9604,253.67,CP5
EXT000330,TRD000486,2024-01-15T15:54:00.000Z,NVDA,2608,541.34,CP17
EXT000331,TRD000488,2024-01-15T16:42:00.000Z,AMZN,6857,282.01,CP12
EXT000332,TRD000489,2024-01-15T18:19:00.000Z,META,7142,99.60,CP8
EXT000333,TRD000492,2024-01-15T20:39:00.000Z,GOOGL,6952,292.36,CP20
EXT000334,TRD000493,2024-01-15T14:32:00.000Z,GOOGL,1580,130.22,CP3
EXT000335,TRD000494,2024-01-15T17:37:00.000Z,MSFT,3417,383.90,CP17
EXT000336,TRD000495,2024-01-15T14:21:00.000Z,NVDA,9837,545.28,CP13
EXT000337,TRD000496,2024-01-15T16:15:00.000Z,META,8792,60.02,CP20
EXT000338,TRD000497,2024-01-15T15:41:00.000Z,GOOGL,1532,278.47,CP15
EXT000339,TRD000498,2024-01-15T20:24:00.000Z,INVALID_SYM,5911,226.31,CP1
EXT000340,TRD000499,2024-01-15T19:56:00.000Z,INVALID_SYM,3431,,CP14
EXT000341,TRD000500,2024-01-15T16:02:00.000Z,NVDA,8665,455.11999999,CP17
EXT000342,TRD000503,2024-01-15T14:20:00.000Z,GOOGL,3442,351.26,CP10
EXT000343,TRD000504,2024-01-15T19:46:00.000Z,INVALID_SYM,3183,321.53,CP9
EXT000344,TRD000505,2024-01-15T15:07:00.000Z,AAPL,1389,242.46,CP20
EXT000345,TRD000506,2024-01-15T20:18:00.000Z,JPM,,,CP9
EXT000346,TRD000508,2024-01-15T15:18:00.000Z,GOOGL,202,186.79999999,CP2
EXT000347,TRD000510,2024-01-15T19:54:00.000Z,META,4205,205.71,CP14
EXT000348,TRD000511,2024-01-15T14:20:00.000Z,BAC,9638,326.42,CP10
EXT000349,TRD000512,2024-01-15T14:37:00.000Z,AAPL,6551,160.82,CP13
EXT000350,TRD000515,2024-01-15T14:22:00.000Z,AMZN,5131,231.00,CP12
EXT000351,TRD000516,2024-01-15T15:41:00.000Z,INVALID_SYM,8080,110.47,CP8
EXT000352,TRD000517,2024-01-15T18:48:00.000Z,NVDA,2557,283.60,CP8
EXT000353,TRD000518,2024-01-15T19:50:00.000Z,INVALID_SYM,8981,406.09,CP2
EXT000354,TRD000519,2024-01-15T15:37:00.000Z,TSLA,8635,518.12,CP13
EXT000355,TRD000520,2024-01-15T20:42:00.000Z,BAC,4809,294.20,CP9
EXT000356,TRD000522,2024-01-15T14:36:00.000Z,META,9739,450.85,CP3
EXT000357,TRD000524,2024-01-15T19:20:00.000Z,AAPL,5733,484.95,CP14
EXT000358,TRD000525,2024-01-15T17:50:00.000Z,AMZN,1894,359.95,CP14
EXT000359,TRD000526,2024-01-15T20:07:00.000Z,AAPL,8848,153.43,CP19
EXT000360,TRD000527,2024-01-15T20:30:00.000Z,MSFT,8187,80.54,CP20
EXT000361,TRD000528,2024-01-15T17:03:00.000Z,MSFT,5471,65.01,CP16
EXT000362,TRD000529,2024-01-15T16:29:00.000Z,GOOGL,1794,294.17,CP2
EXT000363,TRD000530,2024-01-15T18:46:00.000Z,JPM,5549,62.38,CP7
EXT000364,TRD000531,2024-01-15T19:26:00.000Z,AAPL,2569,75.53,CP3
EXT000365,TRD000532,2024-01-15T18:09:00.000Z,META,9067,307.52,CP1
EXT000366,TRD000533,2024-01-15T18:10:00.000Z,GOOGL,9259,299.82,CP8
EXT000367,TRD000534,2024-01-15T20:42:00.000Z,AMZN,1554,,CP6
EXT000368,TRD000535,2024-01-15T19:28:00.000Z,GOOGL,8674,157.35,CP10
EXT000369,TRD000536,2024-01-15T16:45:00.000Z,META,8471,111.33,CP6
EXT000370,TRD000537,2024-01-15T16:04:00.000Z,AMZN,1979,100.63,CP4
EXT000371,TRD000539,2024-01-15T18:08:00.000Z,AAPL,7568,342.86,CP10
EXT000372,TRD000540,2024-01-15T15:22:00.000Z,TSLA,6600,541.24,CP5
EXT000373,TRD000542,2024-01-15T15:20:00.000Z,AAPL,4675,114.44,CP15
EXT000374,TRD000543,2024-01-15T20:24:00.000Z,INVALID_SYM,2902,283.83,CP1
EXT000375,TRD000544,2024-01-15T17:02:00.000Z,TSLA,1504,326.23,CP5
EXT000376,TRD000545,2024-01-15T19:08:00.000Z,NVDA,7489,213.11,CP20
EXT000377,TRD000549,2024-01-15T17:14:00.000Z,TSLA,1632,284.67,CP19
EXT000378,TRD000551,2024-01-15T20:52:00.000Z,JPM,7507,135.76,CP5
EXT000379,TRD000554,2024-01-15T15:37:00.000Z,AMZN,3555,118.64,CP2
EXT000380,TRD000556,2024-01-15T15:53:00.000Z,INVALID_SYM,4522,351.60,CP10
EXT000381,TRD000557,2024-01-15T18:48:00.000Z,BAC,7485,504.64,CP4
EXT000382,TRD000559,2024-01-15T15:36:00.000Z,TSLA,2427,464.31,CP14
EXT000383,TRD000560,2024-01-15T17:30:00.000Z,GOOGL,2233,525.05,CP19
EXT000384,TRD000562,2024-01-15T20:48:00.000Z,NVDA,6578,538.43,CP13
EXT000385,TRD000563,2024-01-15T17:34:00.000Z,MSFT,2519,133.19,CP19
EXT000386,TRD000564,2024-01-15T17:20:00.000Z,MSFT,9152,228.32999999,CP8
EXT000387,TRD000567,2024-01-15T19:18:00.000Z,NVDA,6084,52.01,CP1
EXT000388,TRD000568,2024-01-15T20:48:00.000Z,AMZN,4180,269.57,CP3
EXT000389,TRD000570,2024-01-15T16:54:00.000Z,AAPL,5494,373.73,CP11
EXT000390,TRD000572,2024-01-15T14:24:00.000Z,JPM,2405,467.03,CP13
EXT000391,TRD000573,2024-01-15T20:45:00.000Z,META,,,CP7
EXT000392,TRD000576,2024-01-15T14:51:00.000Z,BAC,6625,472.03,CP16
EXT000393,TRD000577,2024-01-15T15:45:00.000Z,TSLA,820,81.21,CP11
EXT000394,TRD000578,2024-01-15T20:00:00.000Z,MSFT,3506,377.73,CP6
EXT000395,TRD000579,2024-01-15T16:59:00.000Z,MSFT,3450,291.75,CP8
EXT000396,TRD000580,2024-01-15T16:43:00.000Z,META,7095,313.23,CP4
EXT000397,TRD000581,2024-01-15T20:19:00.000Z,AMZN,4446,227.94,CP8
EXT000398,TRD000582,2024-01-15T18:39:00.000Z,AAPL,2148,59.45,CP12
EXT000399,TRD000583,2024-01-15T20:28:00.000Z,AAPL,4870,167.01,CP1
EXT000400,TRD000584,2024-01-15T14:54:00.000Z,AAPL,3139,513.4299999899999,CP8
EXT000401,TRD000585,2024-01-15T18:36:00.000Z,JPM,1741,294.68,CP12
EXT000402,TRD000586,2024-01-15T20:52:00.000Z,JPM,8804,83.76,CP12
EXT000403,TRD000588,2024-01-15T14:34:00.000Z,GOOGL,8110,255.24999999000002,CP10
EXT000404,TRD000589,2024-01-15T20:30:00.000Z,INVALID_SYM,981,125.15,CP20
EXT000405,TRD000590,2024-01-15T20:05:00.000Z,BAC,2701,,CP4
EXT000406,TRD000591,2024-01-15T19:37:00.000Z,NVDA,7353,401.48,CP10
EXT000407,TRD000592,2024-01-15T16:30:00.000Z,INVALID_SYM,1071,262.45,CP10
EXT000408,TRD000593,2024-01-15T17:11:00.000Z,TSLA,5940,163.93,CP7
EXT000409,TRD000594,2024-01-15T20:29:00.000Z,NVDA,626,90.51999999,CP19
EXT000410,TRD000595,2024-01-15T15:29:00.000Z,META,2502,540.36,CP17
EXT000411,TRD000598,2024-01-15T19:54:00.000Z,MSFT,8783,,CP5
EXT000412,TRD000599,2024-01-15T16:41:00.000Z,MSFT,9410,170.38,CP2
EXT000413,TRD000600,2024-01-15T16:00:00.000Z,AMZN,5439,84.49,CP18
EXT000414,TRD000601,2024-01-15T20:58:00.000Z,GOOGL,9845,195.11,CP11
EXT000415,TRD000602,2024-01-15T17:36:00.000Z,MSFT,6621,383.57,CP17
EXT000416,TRD000603,2024-01-15T17:46:00.000Z,BAC,976,523.07,CP8
EXT000417,TRD000605,2024-01-15T19:04:00.000Z,NVDA,8526,419.98,CP6
EXT000418,TRD000606,2024-01-15T14:36:00.000Z,AAPL,7700,213.97,CP5
EXT000419,TRD000611,2024-01-15T20:59:00.000Z,NVDA,7875,351.70999999,CP5
EXT000420,TRD000612,2024-01-15T15:47:00.000Z,TSLA,9942,476.75,CP4
EXT000421,TRD000613,2024-01-15T16:52:00.000Z,AMZN,7285,135.43,CP18
EXT000422,TRD000615,2024-01-15T17:00:00.000Z,JPM,6325,528.16,CP18
EXT000423,TRD000616,2024-01-15T17:48:00.000Z,MSFT,830,203.02,CP8
EXT000424,TRD000618,2024-01-15T20:42:00.000Z,BAC,6156,55.71,CP14
EXT000425,TRD000619,2024-01-15T16:59:00.000Z,AMZN,2352,142.25,CP16
EXT000426,TRD000620,2024-01-15T17:13:00.000Z,AAPL,6105,114.81999999,CP16
EXT000427,TRD000622,2024-01-15T15:30:00.000Z,JPM,1015,124.25,CP15
EXT000428,TRD000624,2024-01-15T14:24:00.000Z,INVALID_SYM,3490,102.99,CP20
EXT000429,TRD000625,2024-01-15T15:35:00.000Z,BAC,2688,239.14,CP5
EXT000430,TRD000627,2024-01-15T16:03:00.000Z,AMZN,3357,178.78,CP20
EXT000431,TRD000628,2024-01-15T15:23:00.000Z,MSFT,10045,390.02,CP12
EXT000432,TRD000629,2024-01-15T15:27:00.000Z,META,7600,471.22,CP10
EXT000433,TRD000631,2024-01-15T17:40:00.000Z,AMZN,3384,535.96,CP14
EXT000434,TRD000632,2024-01-15T14:09:00.000Z,BAC,4438,382.45999999,CP13
EXT000435,TRD000633,2024-01-15T15:21:00.000Z,META,8621,147.47999999,CP20
EXT000436,TRD000634,2024-01-15T16:52:00.000Z,GOOGL,4822,471.27,CP1
EXT000437,TRD000636,2024-01-15T15:49:00.000Z,AMZN,9942,,CP12
EXT000438,TRD000637,2024-01-15T18:25:00.000Z,MSFT,1635,63.29,CP6
EXT000439,TRD000638,2024-01-15T19:23:00.000Z,TSLA,628,264.39,CP17
EXT000440,TRD000639,2024-01-15T16:27:00.000Z,GOOGL,752,534.93,CP4
EXT000441,TRD000641,2024-01-15T18:15:00.000Z,GOOGL,1554,311.62,CP7
EXT000442,TRD000642,2024-01-15T14:06:00.000Z,JPM,9453,272.54,CP1
EXT000443,TRD000643,2024-01-15T14:24:00.000Z,MSFT,3951,420.43,CP7
EXT000444,TRD000644,2024-01-15T16:30:00.000Z,JPM,2322,476.37,CP11
EXT000445,TRD000645,2024-01-15T20:16:00.000Z,NVDA,,,CP13
EXT000446,TRD000646,2024-01-15T20:35:00.000Z,GOOGL,5138,219.26,CP8
EXT000447,TRD000647,2024-01-15T19:57:00.000Z,JPM,338,199.32,CP16
EXT000448,TRD000648,2024-01-15T15:27:00.000Z,AAPL,322,512.51,CP10
EXT000449,TRD000649,2024-01-15T16:55:00.000Z,MSFT,8234,317.09,CP17
EXT000450,TRD000650,2024-01-15T16:09:00.000Z,META,8159,122.21,CP10
EXT000451,TRD000651,2024-01-15T14:46:00.000Z,NVDA,9396,176.52,CP10
EXT000452,TRD000653,2024-01-15T18:38:00.000Z,INVALID_SYM,4835,205.62,CP7
EXT000453,TRD000656,2024-01-15T16:14:00.000Z,GOOGL,1993,148.09,CP2
EXT000454,TRD000657,2024-01-15T19:14:00.000Z,TSLA,5949,245.68,CP1
EXT000455,TRD000659,2024-01-15T15:46:00.000Z,JPM,9485,262.17,CP8
EXT000456,TRD000660,2024-01-15T14:17:00.000Z,AMZN,5387,505.09,CP10
EXT000457,TRD000661,2024-01-15T16:07:00.000Z,BAC,3678,517.82,CP15
EXT000458,TRD000663,2024-01-15T15:55:00.000Z,AAPL,2816,397.23,CP8
EXT000459,TRD000667,2024-01-15T20:29:00.000Z,NVDA,7982,315.56,CP17
EXT000460,TRD000668,2024-01-15T18:57:00.000Z,GOOGL,8747,365.43,CP7
EXT000461,TRD000669,2024-01-15T15:44:00.000Z,TSLA,9789,445.26,CP17
EXT000462,TRD000671,2024-01-15T14:35:00.000Z,JPM,639,265.98,CP6
EXT000463,TRD000672,2024-01-15T16:06:00.000Z,TSLA,9734,61.63,CP20
EXT000464,TRD000673,2024-01-15T18:39:00.000Z,AMZN,7521,312.65,CP14
EXT000465,TRD000675,2024-01-15T20:35:00.000Z,META,8549,333.80,CP5
EXT000466,TRD000676,2024-01-15T17:39:00.000Z,AAPL,7727,257.70,CP12
EXT000467,TRD000677,2024-01-15T16:29:00.000Z,TSLA,4239,241.73,CP3
EXT000468,TRD000680,2024-01-15T18:40:00.000Z,AMZN,2723,236.62,CP7
EXT000469,TRD000682,2024-01-15T20:42:00.000Z,BAC,4095,145.39,CP13
EXT000470,TRD000683,2024-01-15T14:31:00.000Z,BAC,5370,300.65,CP2
EXT000471,TRD000684,2024-01-15T19:34:00.000Z,META,2170,537.81,CP2
EXT000472,TRD000686,2024-01-15T19:12:00.000Z,META,3475,371.08,CP6
EXT000473,TRD000687,2024-01-15T15:50:00.000Z,AAPL,9376,489.28,CP19
EXT000474,TRD000688,2024-01-15T19:55:00.000Z,INVALID_SYM,5570,457.04,CP10
EXT000475,TRD000689,2024-01-15T14:43:00.000Z,INVALID_SYM,7640,139.39,CP20
EXT000476,TRD000690,2024-01-15T17:00:00.000Z,AMZN,8122,81.70,CP10
EXT000477,TRD000691,2024-01-15T17:46:00.000Z,MSFT,6783,340.49,CP20
EXT000478,TRD000693,2024-01-15T17:44:00.000Z,AAPL,6189,429.63,CP1
EXT000479,TRD000694,2024-01-15T20:57:00.000Z,META,339,271.68,CP13
EXT000480,TRD000695,2024-01-15T19:09:00.000Z,TSLA,4594,402.51,CP11
EXT000481,TRD000696,2024-01-15T19:25:00.000Z,MSFT,3087,291.20,CP17
EXT000482,TRD000697,2024-01-15T14:01:00.000Z,AAPL,9075,449.13,CP7
EXT000483,TRD000699,2024-01-15T18:25:00.000Z,META,6637,133.57,CP13
EXT000484,TRD000701,2024-01-15T17:15:00.000Z,AMZN,7472,125.63,CP17
EXT000485,TRD000702,2024-01-15T15:11:00.000Z,AMZN,4617,215.10,CP13
EXT000486,TRD000703,2024-01-15T16:50:00.000Z,JPM,340,71.02,CP11
EXT000487,TRD000704,2024-01-15T17:50:00.000Z,AAPL,5564,357.77,CP12
EXT000488,TRD000706,2024-01-15T19:09:00.000Z,INVALID_SYM,,265.39,CP10
EXT000489,TRD000708,2024-01-15T20:23:00.000Z,BAC,4145,,CP13
EXT000490,TRD000709,2024-01-15T15:31:00.000Z,NVDA,2090,50.69,CP1
EXT000491,TRD000711,2024-01-15T18:08:00.000Z,AMZN,296,420.97,CP3
EXT000492,TRD000712,2024-01-15T20:36:00.000Z,TSLA,1579,507.59,CP20
EXT000493,TRD000713,2024-01-15T14:34:00.000Z,INVALID_SYM,4203,246.77,CP2
EXT000494,TRD000714,2024-01-15T14:03:00.000Z,NVDA,3241,437.48,CP12
EXT000495,TRD000715,2024-01-15T19:22:00.000Z,MSFT,,,CP5
EXT000496,TRD000716,2024-01-15T15:46:00.000Z,MSFT,5751,182.60,CP20
EXT000497,TRD000717,2024-01-15T15:16:00.000Z,GOOGL,3339,440.54,CP3
EXT000498,TRD000718,2024-01-15T14:59:00.000Z,AAPL,6869,116.61,CP16
EXT000499,TRD000720,2024-01-15T17:41:00.000Z,AMZN,7737,109.39,CP7
EXT000500,TRD000721,2024-01-15T20:19:00.000Z,META,2953,359.69,CP18
EXT000501,TRD000722,2024-01-15T17:53:00.000Z,BAC,1926,472.51,CP10
EXT000502,TRD000723,2024-01-15T19:15:00.000Z,AAPL,7395,89.11,CP10
EXT000503,TRD000724,2024-01-15T18:06:00.000Z,NVDA,6822,112.45,CP1
EXT000504,TRD000725,2024-01-15T20:01:00.000Z,GOOGL,4642,457.74,CP8
EXT000505,TRD000726,2024-01-15T18:14:00.000Z,JPM,6642,339.29,CP2
EXT000506,TRD000728,2024-01-15T14:29:00.000Z,GOOGL,4766,228.53,CP12
EXT000507,TRD000729,2024-01-15T17:21:00.000Z,NVDA,9821,277.40,CP15
EXT000508,TRD000730,2024-01-15T20:52:00.000Z,AAPL,510,221.11,CP7
EXT000509,TRD000732,2024-01-15T19:22:00.000Z,AMZN,3355,94.80,CP8
EXT000510,TRD000733,2024-01-15T17:33:00.000Z,NVDA,8161,199.43,CP6
EXT000511,TRD000734,2024-01-15T20:11:00.000Z,META,6643,113.75,CP15
EXT000512,TRD000735,2024-01-15T14:30:00.000Z,MSFT,6933,297.80999999,CP16
EXT000513,TRD000739,2024-01-15T16:42:00.000Z,NVDA,1245,510.58,CP10
EXT000514,TRD000741,2024-01-15T20:59:00.000Z,AMZN,3042,316.67,CP10
EXT000515,TRD000744,2024-01-15T17:29:00.000Z,TSLA,4478,151.99,CP17
EXT000516,TRD000745,2024-01-15T15:22:00.000Z,BAC,1539,223.94,CP12
EXT000517,TRD000746,2024-01-15T17:47:00.000Z,NVDA,2949,297.85,CP9
EXT000518,TRD000747,2024-01-15T14:43:00.000Z,JPM,9275,55.73,CP12
EXT000519,TRD000748,2024-01-15T15:47:00.000Z,META,5351,287.22,CP13
EXT000520,TRD000749,2024-01-15T20:44:00.000Z,INVALID_SYM,9426,471.77,CP13
EXT000521,TRD000750,2024-01-15T17:45:00.000Z,NVDA,4037,217.47,CP16
EXT000522,TRD000751,2024-01-15T14:29:00.000Z,GOOGL,5402,184.95,CP2
EXT000523,TRD000754,2024-01-15T14:25:00.000Z,MSFT,9971,244.97,CP14
EXT000524,TRD000755,2024-01-15T15:04:00.000Z,GOOGL,6013,55.56,CP2
EXT000525,TRD000756,2024-01-15T15:54:00.000Z,GOOGL,9499,181.68,CP2
EXT000526,TRD000758,2024-01-15T15:54:00.000Z,JPM,9221,413.47,CP6
EXT000527,TRD000759,2024-01-15T20:33:00.000Z,JPM,1866,540.86,CP14
EXT000528,TRD000760,2024-01-15T19:43:00.000Z,INVALID_SYM,7020,315.22,CP14
EXT000529,TRD000761,2024-01-15T19:46:00.000Z,INVALID_SYM,1465,421.34,CP19
EXT000530,TRD000762,2024-01-15T20:07:00.000Z,NVDA,931,59.02,CP16
EXT000531,TRD000763,2024-01-15T17:31:00.000Z,MSFT,4132,314.24,CP4
EXT000532,TRD000764,2024-01-15T14:18:00.000Z,TSLA,2384,217.48,CP4
EXT000533,TRD000766,2024-01-15T15:28:00.000Z,BAC,5648,120.92,CP7
EXT000534,TRD000769,2024-01-15T14:11:00.000Z,GOOGL,5470,95.24,CP19
EXT000535,TRD000771,2024-01-15T17:56:00.000Z,GOOGL,9144,218.99,CP18
EXT000536,TRD000773,2024-01-15T15:07:00.000Z,MSFT,4432,197.09,CP4
EXT000537,TRD000774,2024-01-15T16:25:00.000Z,JPM,8625,468.95999999,CP16
EXT000538,TRD000775,2024-01-15T16:41:00.000Z,INVALID_SYM,6933,535.17,CP9
EXT000539,TRD000776,2024-01-15T18:00:00.000Z,JPM,4526,223.64,CP4
EXT000540,TRD000777,2024-01-15T14:16:00.000Z,TSLA,3477,76.10,CP16
EXT000541,TRD000780,2024-01-15T18:05:00.000Z,GOOGL,1938,518.55,CP7
EXT000542,TRD000782,2024-01-15T15:14:00.000Z,AMZN,2207,254.36,CP7
EXT000543,TRD000783,2024-01-15T16:42:00.000Z,BAC,6190,93.45,CP11
EXT000544,TRD000784,2024-01-15T14:10:00.000Z,INVALID_SYM,2077,82.77,CP18
EXT000545,TRD000785,2024-01-15T20:56:00.000Z,AMZN,2239,175.22,CP19
EXT000546,TRD000787,2024-01-15T15:07:00.000Z,AAPL,9714,428.88,CP2
EXT000547,TRD000788,2024-01-15T14:28:00.000Z,AAPL,6777,92.01,CP12
EXT000548,TRD000789,2024-01-15T15:35:00.000Z,NVDA,208,57.74,CP15
EXT000549,TRD000790,2024-01-15T14:20:00.000Z,TSLA,8091,233.18,CP14
EXT000550,TRD000791,2024-01-15T19:23:00.000Z,NVDA,4764,67.06,CP18
EXT000551,TRD000792,2024-01-15T14:44:00.000Z,META,6438,439.36,CP1
EXT000552,TRD000793,2024-01-15T20:25:00.000Z,GOOGL,317,94.34,CP6
EXT000553,TRD000795,2024-01-15T19:47:00.000Z,NVDA,8848,308.42,CP15
EXT000554,TRD000796,2024-01-15T15:42:00.000Z,TSLA,3169,499.98,CP8
EXT000555,TRD000797,2024-01-15T14:58:00.000Z,GOOGL,1243,272.14,CP8
EXT000556,TRD000799,2024-01-15T16:58:00.000Z,META,8506,439.42,CP10
EXT000557,TRD000800,2024-01-15T20:35:00.000Z,GOOGL,7265,76.99,CP16
EXT000558,TRD000802,2024-01-15T17:23:00.000Z,BAC,2248,503.26,CP9
EXT000559,TRD000804,2024-01-15T17:59:00.000Z,AAPL,1466,416.01,CP15
EXT000560,TRD000805,2024-01-15T18:49:00.000Z,MSFT,3836,253.13,CP10
EXT000561,TRD000806,2024-01-15T14:11:00.000Z,META,6170,171.90,CP19
EXT000562,TRD000807,2024-01-15T19:30:00.000Z,AMZN,4073,119.77,CP8
EXT000563,TRD000808,2024-01-15T15:30:00.000Z,AAPL,9773,121.38,CP16
EXT000564,TRD000809,2024-01-15T20:53:00.000Z,MSFT,3059,230.33999999000002,CP2
EXT000565,TRD000811,2024-01-15T17:20:00.000Z,AAPL,4181,113.65,CP16
EXT000566,TRD000813,2024-01-15T19:07:00.000Z,TSLA,6077,240.78,CP15
EXT000567,TRD000815,2024-01-15T14:55:00.000Z,MSFT,1932,241.12,CP15
EXT000568,TRD000816,2024-01-15T17:20:00.000Z,BAC,9376,86.91,CP17
EXT000569,TRD000818,2024-01-15T18:52:00.000Z,AMZN,8795,182.31,CP19
EXT000570,TRD000820,2024-01-15T14:42:00.000Z,BAC,9596,346.01,CP9
EXT000571,TRD000822,2024-01-15T17:44:00.000Z,NVDA,309,427.33,CP17
EXT000572,TRD000824,2024-01-15T14:42:00.000Z,MSFT,8743,151.55,CP18
EXT000573,TRD000825,2024-01-15T15:26:00.000Z,TSLA,6453,495.76,CP3
EXT000574,TRD000827,2024-01-15T19:34:00.000Z,NVDA,5505,460.54,CP8
EXT000575,TRD000828,2024-01-15T19:00:00.000Z,NVDA,4061,107.87,CP13
EXT000576,TRD000830,2024-01-15T19:11:00.000Z,GOOGL,9182,181.66999999,CP20
EXT000577,TRD000832,2024-01-15T16:53:00.000Z,INVALID_SYM,8206,147.32,CP3
EXT000578,TRD000834,2024-01-15T18:48:00.000Z,INVALID_SYM,8038,103.88,CP20
EXT000579,TRD000837,2024-01-15T20:45:00.000Z,INVALID_SYM,954,533.10999999,CP2
EXT000580,TRD000838,2024-01-15T18:37:00.000Z,AMZN,9976,242.18,CP18
EXT000581,TRD000840,2024-01-15T18:44:00.000Z,META,3255,272.06,CP8
EXT000582,TRD000841,2024-01-15T14:58:00.000Z,JPM,5678,313.38,CP8
EXT000583,TRD000842,2024-01-15T17:52:00.000Z,INVALID_SYM,1697,410.17,CP7
EXT000584,TRD000843,2024-01-15T20:43:00.000Z,NVDA,2074,299.64999998999997,CP5
EXT000585,TRD000844,2024-01-15T15:44:00.000Z,INVALID_SYM,6816,528.38,CP17
EXT000586,TRD000848,2024-01-15T15:01:00.000Z,AAPL,5579,485.83,CP1
EXT000587,TRD000849,2024-01-15T18:39:00.000Z,GOOGL,9297,277.66,CP7
EXT000588,TRD000851,2024-01-15T15:29:00.000Z,BAC,8536,162.22,CP19
EXT000589,TRD000852,2024-01-15T20:15:00.000Z,GOOGL,506,438.56,CP6
EXT000590,TRD000853,2024-01-15T15:16:00.000Z,BAC,2646,353.46999998999996,CP10
EXT000591,TRD000854,2024-01-15T19:34:00.000Z,TSLA,266,176.08,CP15
EXT000592,TRD000855,2024-01-15T19:10:00.000Z,TSLA,3027,466.98,CP19
EXT000593,TRD000856,2024-01-15T15:17:00.000Z,NVDA,7309,369.70,CP4
EXT000594,TRD000858,2024-01-15T20:37:00.000Z,MSFT,5243,352.26,CP3
EXT000595,TRD000859,2024-01-15T14:29:00.000Z,GOOGL,7380,387.16,CP8
EXT000596,TRD000860,2024-01-15T14:01:00.000Z,AMZN,6417,53.19,CP4
EXT000597,TRD000864,2024-01-15T16:33:00.000Z,JPM,6835,251.98,CP4
EXT000598,TRD000870,2024-01-15T20:46:00.000Z,MSFT,1370,321.29,CP10
EXT000599,TRD000871,2024-01-15T14:37:00.000Z,JPM,7498,56.08,CP9
EXT000600,TRD000873,2024-01-15T15:21:00.000Z,BAC,9745,337.04,CP20
EXT000601,TRD000874,2024-01-15T15:50:00.000Z,JPM,3988,463.88,CP13
EXT000602,TRD000875,2024-01-15T14:08:00.000Z,JPM,10030,283.48,CP5
EXT000603,TRD000876,2024-01-15T15:56:00.000Z,INVALID_SYM,,342.88,CP5
EXT000604,TRD000877,2024-01-15T20:19:00.000Z,JPM,6594,371.54,CP12
EXT000605,TRD000879,2024-01-15T18:10:00.000Z,TSLA,5433,96.61,CP9
EXT000606,TRD000881,2024-01-15T16:50:00.000Z,BAC,2334,64.91,CP16
EXT000607,TRD000882,2024-01-15T20:18:00.000Z,JPM,5863,511.64999998999997,CP20
EXT000608,TRD000883,2024-01-15T19:31:00.000Z,BAC,9923,244.07,CP1
EXT000609,TRD000885,2024-01-15T16:52:00.000Z,BAC,5251,377.15,CP8
EXT000610,TRD000886,2024-01-15T18:17:00.000Z,AAPL,6201,132.70999999,CP9
EXT000611,TRD000887,2024-01-15T17:05:00.000Z,MSFT,5133,388.02,CP10
EXT000612,TRD000888,2024-01-15T18:44:00.000Z,GOOGL,3025,419.42,CP14
EXT000613,TRD000889,2024-01-15T18:23:00.000Z,MSFT,587,314.47999999,CP12
EXT000614,TRD000890,2024-01-15T18:50:00.000Z,GOOGL,9180,185.04,CP9
EXT000615,TRD000891,2024-01-15T19:50:00.000Z,BAC,5787,291.85,CP1
EXT000616,TRD000895,2024-01-15T17:37:00.000Z,INVALID_SYM,7349,400.63,CP19
EXT000617,TRD000896,2024-01-15T20:10:00.000Z,BAC,6666,373.95,CP10
EXT000618,TRD000897,2024-01-15T14:24:00.000Z,BAC,2671,57.33,CP11
EXT000619,TRD000898,2024-01-15T18:09:00.000Z,AAPL,5331,435.46,CP5
